order_line_key,order_key,customer_key,product_key,order_date_key,quantity,unit_price,gross_line_revenue,discount_amount,net_line_revenue,unit_cost
409,323,83,144,20240812,1,26.57,26.57,5.31,21.26,7.97
410,323,83,163,20240812,1,25.18,25.18,5.04,20.14,7.55
411,324,83,16,20240819,1,101.31,101.31,20.26,81.05,38.62
412,325,83,152,20240902,1,32.0,32.0,0.0,32.0,9.34
413,326,83,150,20250719,1,35.47,35.47,7.09,28.38,10.54
414,327,83,85,20250825,1,129.7,129.7,0.0,129.7,46.05
415,328,84,179,20230622,1,68.25,68.25,0.0,68.25,18.97
416,328,84,180,20230622,1,63.12,63.12,0.0,63.12,17.55
417,329,85,160,20231031,1,14.65,14.65,0.0,14.65,6.24
418,330,86,25,20230419,1,33.81,33.81,0.0,33.81,11.92
419,331,87,138,20230619,1,141.84,141.84,0.0,141.84,68.28
420,331,87,25,20230619,1,27.85,27.85,0.0,27.85,11.92
421,331,87,30,20230619,1,65.01,65.01,0.0,65.01,27.82
422,332,87,45,20230819,2,89.08,178.16,35.63,142.53,32.7
423,332,87,25,20230819,2,32.46,64.92,12.99,51.93,11.92
424,333,87,146,20231110,1,52.12,52.12,0.0,52.12,16.56
425,334,87,144,20240123,1,29.13,29.13,0.0,29.13,7.97
426,335,87,9,20240322,1,52.76,52.76,0.0,52.76,19.59
427,336,87,33,20240613,2,69.4,138.8,0.0,138.8,30.12
428,337,87,114,20240806,1,158.46,158.46,31.69,126.77,71.41
429,338,87,2,20241020,1,31.67,31.67,0.0,31.67,12.3
430,339,87,6,20241230,1,58.82,58.82,0.0,58.82,24.41
431,339,87,127,20241230,1,89.16,89.16,0.0,89.16,41.63
432,340,87,47,20250226,2,107.02,214.04,0.0,214.04,42.02
433,341,87,7,20250514,1,42.56,42.56,0.0,42.56,15.79
434,342,87,10,20250803,1,55.95,55.95,11.19,44.76,21.43
435,343,88,144,20230915,1,27.43,27.43,0.0,27.43,7.97
436,344,88,35,20231102,1,47.69,47.69,0.0,47.69,18.21
437,345,88,154,20231215,1,54.75,54.75,5.48,49.27,16.82
438,346,88,106,20241204,1,238.09,238.09,23.81,214.28,87.31
439,347,88,171,20250820,1,41.2,41.2,8.24,32.96,12.12
440,348,89,158,20231206,1,37.28,37.28,3.73,33.55,9.45
441,349,90,69,20230625,1,129.44,129.44,0.0,129.44,33.1
442,349,90,117,20230625,1,205.05,205.05,0.0,205.05,58.99
443,350,90,76,20230807,1,53.88,53.88,10.78,43.1,14.33
444,351,90,58,20230919,1,36.5,36.5,0.0,36.5,10.12
445,352,90,179,20231102,1,98.2,98.2,0.0,98.2,18.97
446,352,90,72,20231102,1,89.66,89.66,0.0,89.66,23.1
447,353,90,19,20231211,1,51.39,51.39,5.14,46.25,13.54
448,354,90,48,20240110,1,112.23,112.23,50.5,61.73,31.06
449,355,90,159,20240210,1,25.46,25.46,0.0,25.46,5.05
450,356,90,1,20240426,1,63.81,63.81,0.0,63.81,16.34
451,357,90,123,20240610,2,194.27,388.54,0.0,388.54,64.29
452,358,90,109,20240724,1,151.73,151.73,30.35,121.38,38.69
453,359,90,75,20240926,1,71.97,71.97,0.0,71.97,20.52
454,359,90,2,20240926,1,43.14,43.14,0.0,43.14,12.3
455,360,90,7,20241029,1,53.86,53.86,0.0,53.86,15.79
456,361,90,158,20241123,1,49.11,49.11,4.91,44.2,9.45
457,361,90,36,20241123,1,110.67,110.67,11.07,99.6,28.39
458,361,90,177,20241123,1,90.13,90.13,9.01,81.12,17.34
459,362,90,158,20241206,1,43.54,43.54,4.35,39.19,9.45
460,362,90,64,20241206,1,138.15,138.15,13.82,124.33,39.97
461,363,90,172,20241214,1,41.66,41.66,4.17,37.49,9.6
462,363,90,150,20241214,1,45.75,45.75,4.58,41.17,10.54
463,363,90,121,20241214,1,215.66,215.66,21.56,194.1,74.52
464,364,90,163,20250106,1,34.83,34.83,15.67,19.16,7.55
465,365,90,171,20250314,1,55.45,55.45,0.0,55.45,12.12
466,366,90,120,20250426,1,137.66,137.66,0.0,137.66,46.16
467,367,90,171,20250524,1,61.46,61.46,0.0,61.46,12.12
468,368,90,139,20250706,1,159.1,159.1,31.82,127.28,47.54
469,369,90,150,20250809,1,47.46,47.46,9.49,37.97,10.54
470,370,90,178,20251110,1,58.65,58.65,0.0,58.65,11.59
471,371,91,147,20230712,1,34.04,34.04,6.81,27.23,7.87
472,372,91,19,20230918,1,43.9,43.9,0.0,43.9,13.54
473,373,91,170,20231105,1,45.99,45.99,0.0,45.99,11.35
474,374,91,111,20231229,1,105.71,105.71,0.0,105.71,40.11
475,375,91,159,20240420,1,21.71,21.71,0.0,21.71,5.05
476,375,91,33,20240420,1,97.14,97.14,0.0,97.14,30.12
477,376,91,151,20240803,1,42.88,42.88,8.58,34.3,11.07
478,377,91,159,20241009,1,21.71,21.71,0.0,21.71,5.05
479,378,91,168,20241204,1,63.79,63.79,6.38,57.41,16.98
480,378,91,171,20241204,1,45.53,45.53,4.55,40.98,12.12
481,378,91,45,20241204,1,92.1,92.1,9.21,82.89,32.7
482,379,91,170,20241211,1,45.44,45.44,4.54,40.9,11.35
483,380,91,142,20241227,1,33.85,33.85,0.0,33.85,8.1
484,381,91,84,20250114,1,151.31,151.31,68.09,83.22,47.73
485,382,91,18,20250227,1,111.29,111.29,0.0,111.29,39.01
486,383,91,77,20250414,1,61.94,61.94,0.0,61.94,20.23
487,384,91,162,20250611,1,47.33,47.33,0.0,47.33,12.28
488,384,91,179,20250611,1,73.14,73.14,0.0,73.14,18.97
489,385,92,3,20230228,1,79.48,79.48,0.0,79.48,31.85
490,386,93,175,20230209,1,57.6,57.6,0.0,57.6,15.94
491,387,94,171,20230303,1,29.93,29.93,0.0,29.93,12.12
492,388,94,43,20230713,1,66.02,66.02,13.2,52.82,36.84
493,389,94,147,20230716,1,20.69,20.69,4.14,16.55,7.87
494,389,94,47,20230716,1,82.84,82.84,16.57,66.27,42.02
495,390,94,144,20230910,1,22.48,22.48,0.0,22.48,7.97
496,391,94,164,20231120,1,43.64,43.64,4.36,39.28,17.71
497,392,94,152,20231201,1,24.42,24.42,2.44,21.98,9.34
498,392,94,144,20231201,1,20.85,20.85,2.09,18.76,7.97
499,392,94,13,20231201,1,81.31,81.31,8.13,73.18,41.44
500,393,94,142,20240216,1,22.29,22.29,0.0,22.29,8.1
501,394,94,143,20240811,1,29.31,29.31,5.86,23.45,10.63
502,394,94,44,20240811,1,39.74,39.74,7.95,31.79,19.21
503,395,94,19,20240903,1,26.95,26.95,0.0,26.95,13.54
504,396,94,21,20241203,1,49.13,49.13,4.91,44.22,23.72
505,397,94,3,20241204,1,60.67,60.67,6.07,54.6,31.85
506,398,94,29,20241223,2,68.21,136.42,13.64,122.78,36.59
507,399,94,97,20250109,1,164.31,164.31,73.94,90.37,81.21
508,400,94,34,20250310,1,75.51,75.51,0.0,75.51,37.82
509,401,95,159,20230303,1,23.77,23.77,0.0,23.77,5.05
510,402,96,160,20230708,1,17.57,17.57,3.51,14.06,6.24
511,403,96,165,20230825,1,38.11,38.11,0.0,38.11,13.63
512,403,96,144,20230825,1,22.28,22.28,0.0,22.28,7.97
513,404,96,68,20231027,1,39.58,39.58,0.0,39.58,21.16
514,404,96,17,20231027,1,48.44,48.44,0.0,48.44,25.9
515,405,96,174,20231112,1,30.64,30.64,0.0,30.64,11.2
516,406,96,160,20231123,1,16.27,16.27,1.63,14.64,6.24
517,407,96,145,20240121,1,39.85,39.85,17.93,21.92,14.81
518,408,96,166,20240814,1,30.91,30.91,6.18,24.73,12.76
519,409,96,164,20241012,1,46.49,46.49,0.0,46.49,17.71
520,409,96,136,20241012,1,54.25,54.25,0.0,54.25,31.0
521,410,96,2,20251112,1,22.01,22.01,0.0,22.01,12.3
522,411,96,2,20251115,1,26.05,26.05,2.61,23.44,12.3
523,412,97,133,20231207,1,147.78,147.78,14.78,133.0,61.44
524,413,97,6,20240301,1,64.4,64.4,0.0,64.4,24.41
525,413,97,6,20240301,1,64.4,64.4,0.0,64.4,24.41
526,413,97,19,20240301,1,35.71,35.71,0.0,35.71,13.54
527,414,97,31,20240525,1,83.5,83.5,0.0,83.5,32.85
528,415,97,162,20240815,1,39.47,39.47,7.89,31.58,12.28
529,416,97,151,20241022,1,37.43,37.43,0.0,37.43,11.07
530,417,97,65,20241214,1,89.95,89.95,9.0,80.95,39.38
531,418,97,7,20250226,1,37.22,37.22,0.0,37.22,15.79
532,419,97,141,20250507,1,50.88,50.88,0.0,50.88,13.88
533,419,97,77,20250507,1,55.6,55.6,0.0,55.6,20.23
534,420,97,42,20250830,2,68.64,137.28,0.0,137.28,25.15
535,421,97,171,20251116,1,40.74,40.74,4.07,36.67,12.12
536,422,97,148,20251117,1,17.78,17.78,1.78,16.0,5.39
537,423,98,148,20231212,1,18.21,18.21,1.82,16.39,5.39
538,424,99,116,20230629,1,137.84,137.84,0.0,137.84,60.26
539,424,99,3,20230629,1,81.96,81.96,0.0,81.96,31.85
540,425,100,92,20230619,1,291.7,291.7,0.0,291.7,90.89
541,426,101,42,20231227,1,92.78,92.78,0.0,92.78,25.15
542,427,102,75,20230729,1,47.93,47.93,0.0,47.93,20.52
543,427,102,7,20230729,1,36.89,36.89,0.0,36.89,15.79
544,428,103,176,20230204,1,72.88,72.88,0.0,72.88,19.21
545,429,104,155,20231013,1,39.48,39.48,0.0,39.48,12.29
546,430,105,180,20240218,1,48.42,48.42,0.0,48.42,17.55
547,430,105,150,20240218,1,29.08,29.08,0.0,29.08,10.54
548,431,105,52,20240713,1,55.0,55.0,11.0,44.0,27.2
549,432,105,61,20240725,1,29.81,29.81,5.96,23.85,15.04
550,432,105,67,20240725,1,40.39,40.39,8.08,32.31,20.38
551,433,105,9,20240810,1,36.6,36.6,7.32,29.28,19.59
552,434,105,33,20241103,1,57.64,57.64,0.0,57.64,30.12
553,434,105,122,20241103,1,68.09,68.09,0.0,68.09,40.03
554,435,105,173,20250713,1,37.26,37.26,7.45,29.81,15.39
555,436,105,2,20250921,1,22.73,22.73,0.0,22.73,12.3
556,436,105,111,20250921,1,65.92,65.92,0.0,65.92,40.11
557,437,106,173,20230415,1,50.75,50.75,0.0,50.75,15.39
558,437,106,144,20230415,1,26.28,26.28,0.0,26.28,7.97
559,438,106,165,20231128,1,44.25,44.25,4.42,39.83,13.63
560,438,106,53,20231128,1,47.93,47.93,4.79,43.14,19.69
561,438,106,174,20231128,1,36.36,36.36,3.64,32.72,11.2
562,439,106,148,20241122,1,18.77,18.77,1.88,16.89,5.39
563,440,106,155,20250725,1,41.64,41.64,8.33,33.31,12.29
564,441,106,44,20250829,1,45.82,45.82,0.0,45.82,19.21
565,442,106,154,20251222,1,57.43,57.43,5.74,51.69,16.82
566,443,107,25,20230526,1,33.73,33.73,0.0,33.73,11.92
567,444,107,160,20230803,1,23.63,23.63,4.73,18.9,6.24
568,444,107,163,20230803,1,28.6,28.6,5.72,22.88,7.55
569,445,107,147,20230924,1,31.22,31.22,0.0,31.22,7.87
570,445,107,170,20230924,1,45.02,45.02,0.0,45.02,11.35
571,445,107,29,20230924,1,108.83,108.83,0.0,108.83,36.59
572,446,107,148,20231130,1,21.01,21.01,2.1,18.91,5.39
573,447,107,156,20240203,1,41.96,41.96,0.0,41.96,11.04
574,447,107,20,20240203,1,122.25,122.25,0.0,122.25,42.88
575,448,107,21,20240516,1,74.53,74.53,0.0,74.53,23.72
576,449,107,163,20240819,1,31.87,31.87,6.37,25.5,7.55
577,449,107,2,20240819,1,38.9,38.9,7.78,31.12,12.3
578,450,107,67,20241003,1,64.21,64.21,0.0,64.21,20.38
579,450,107,165,20241003,1,57.28,57.28,0.0,57.28,13.63
580,451,107,150,20241201,1,42.0,42.0,12.6,29.4,10.54
581,452,107,160,20241212,1,23.67,23.67,2.37,21.3,6.24
582,453,107,15,20241227,1,134.65,134.65,0.0,134.65,43.76
583,454,107,58,20250113,1,29.11,29.11,13.1,16.01,10.12
584,454,107,168,20250113,1,65.14,65.14,29.31,35.83,16.98
585,455,107,149,20250307,1,44.22,44.22,0.0,44.22,11.09
586,456,107,163,20250703,1,31.25,31.25,0.0,31.25,7.55
587,457,107,17,20250830,1,80.27,80.27,0.0,80.27,25.9
588,458,107,44,20251104,1,59.53,59.53,0.0,59.53,19.21
589,459,107,49,20251207,1,96.96,96.96,9.7,87.26,34.35
590,459,107,2,20251207,1,34.71,34.71,3.47,31.24,12.3
591,460,107,161,20251214,2,71.5,143.0,14.3,128.7,17.54
592,461,108,35,20230604,1,38.22,38.22,0.0,38.22,18.21
593,462,109,51,20230129,1,61.17,61.17,0.0,61.17,31.12
594,463,109,174,20230722,1,31.43,31.43,6.29,25.14,11.2
595,463,109,165,20230722,2,38.26,76.52,15.3,61.22,13.63
596,464,109,158,20231124,1,25.68,25.68,7.7,17.98,9.45
597,464,109,142,20231124,1,22.01,22.01,6.61,15.4,8.1
598,465,109,148,20231213,1,14.29,14.29,1.43,12.86,5.39
599,465,109,159,20231213,1,13.38,13.38,1.34,12.04,5.05
600,465,109,149,20231213,1,29.39,29.39,2.94,26.45,11.09
601,466,109,158,20240225,1,25.92,25.92,0.0,25.92,9.45
602,467,109,175,20241118,1,39.34,39.34,3.93,35.41,15.94
603,467,109,33,20241118,1,55.75,55.75,5.58,50.17,30.12
604,468,109,147,20250111,1,19.17,19.17,8.63,10.54,7.87
605,469,109,169,20250122,1,40.28,40.28,0.0,40.28,15.08
606,470,109,140,20250509,1,99.05,99.05,0.0,99.05,57.71
607,471,109,150,20251211,1,27.18,27.18,2.72,24.46,10.54
608,471,109,142,20251211,1,20.88,20.88,2.09,18.79,8.1
609,471,109,127,20251211,1,71.57,71.57,7.15,64.42,41.63
610,472,109,165,20251225,1,36.49,36.49,0.0,36.49,13.63
611,473,110,148,20230108,1,19.07,19.07,8.58,10.49,5.39
612,474,110,52,20230407,1,67.63,67.63,0.0,67.63,27.2
613,475,110,55,20230607,1,35.05,35.05,0.0,35.05,13.92
614,476,110,9,20230811,1,45.04,45.04,9.01,36.03,19.59
615,477,110,24,20231108,1,81.42,81.42,0.0,81.42,31.05
616,478,110,129,20240108,1,146.01,146.01,65.7,80.31,66.88
617,479,110,12,20240311,1,71.07,71.07,0.0,71.07,28.21
618,479,110,124,20240311,1,71.72,71.72,0.0,71.72,32.03
619,479,110,125,20240311,2,130.79,261.58,0.0,261.58,58.41
620,480,110,68,20240523,1,54.39,54.39,0.0,54.39,21.16
621,480,110,143,20240523,1,36.43,36.43,0.0,36.43,10.63
622,481,110,123,20240806,1,147.24,147.24,29.45,117.79,64.29
623,482,110,124,20241006,1,77.42,77.42,0.0,77.42,32.03
624,483,110,33,20241231,1,69.65,69.65,0.0,69.65,30.12
625,484,110,158,20250225,1,30.84,30.84,0.0,30.84,9.45
626,485,111,42,20230903,1,55.4,55.4,0.0,55.4,25.15
627,486,112,118,20230320,1,69.63,69.63,0.0,69.63,40.17
628,486,112,59,20230320,1,66.29,66.29,0.0,66.29,33.99
629,487,112,10,20230419,1,41.7,41.7,0.0,41.7,21.43
630,487,112,159,20230419,1,13.1,13.1,0.0,13.1,5.05
631,488,112,170,20240217,1,30.84,30.84,0.0,30.84,11.35
632,488,112,40,20240217,1,71.71,71.71,0.0,71.71,35.2
633,489,112,148,20240608,1,14.51,14.51,0.0,14.51,5.39
634,490,112,165,20240711,1,35.33,35.33,7.07,28.26,13.63
635,490,112,159,20240711,1,13.09,13.09,2.61,10.48,5.05
636,491,112,19,20240924,1,24.04,24.04,0.0,24.04,13.54
637,492,112,44,20241002,1,37.17,37.17,0.0,37.17,19.21
638,493,112,81,20241123,1,161.7,161.7,16.17,145.53,76.24
639,494,112,159,20250103,1,12.33,12.33,5.55,6.78,5.05
640,495,112,146,20250718,1,38.9,38.9,7.78,31.12,16.56
641,496,112,149,20251115,1,28.88,28.88,2.89,25.99,11.09
642,497,112,80,20251205,1,58.23,58.23,5.82,52.41,27.52
643,498,113,151,20230816,1,38.67,38.67,7.73,30.94,11.07
644,499,114,21,20230925,1,67.07,67.07,0.0,67.07,23.72
645,499,114,44,20230925,1,54.32,54.32,0.0,54.32,19.21
646,500,114,144,20231119,1,31.12,31.12,3.11,28.01,7.97
647,501,114,41,20240104,1,79.23,79.23,35.65,43.58,26.16
648,502,114,2,20240214,1,36.14,36.14,0.0,36.14,12.3
649,503,114,160,20240331,1,25.14,25.14,0.0,25.14,6.24
650,504,114,147,20240517,1,33.42,33.42,0.0,33.42,7.87
651,505,114,133,20240823,1,172.57,172.57,0.0,172.57,61.44
652,506,114,26,20241014,1,138.87,138.87,0.0,138.87,43.51
653,507,114,30,20241123,1,89.95,89.95,9.0,80.95,27.82
654,507,114,10,20241123,1,69.29,69.29,6.92,62.37,21.43
655,508,114,43,20241221,1,103.07,103.07,10.31,92.76,36.84
656,509,114,28,20250120,1,85.84,85.84,38.63,47.21,30.62
657,510,114,7,20250316,1,48.35,48.35,0.0,48.35,15.79
658,511,115,36,20231228,1,70.79,70.79,0.0,70.79,28.39
659,511,115,177,20231228,1,57.65,57.65,0.0,57.65,17.34
660,512,116,172,20240203,1,33.11,33.11,0.0,33.11,9.6
661,513,117,27,20230822,1,71.72,71.72,0.0,71.72,39.38
662,514,118,35,20230211,1,46.44,46.44,0.0,46.44,18.21
663,515,119,172,20230813,1,33.28,33.28,6.66,26.62,9.6
664,516,120,149,20230203,2,42.24,84.48,0.0,84.48,11.09
665,516,120,92,20230203,1,296.76,296.76,0.0,296.76,90.89
666,517,121,55,20230307,1,39.96,39.96,0.0,39.96,13.92
667,518,122,144,20230914,1,26.6,26.6,0.0,26.6,7.97
668,519,123,17,20230117,1,59.55,59.55,26.8,32.75,25.9
669,519,123,166,20230117,1,39.13,39.13,17.61,21.52,12.76
670,520,124,143,20231212,1,34.72,34.72,3.47,31.25,10.63
671,521,125,172,20240103,2,42.74,85.48,38.47,47.01,9.6
672,521,125,163,20240103,1,33.64,33.64,15.13,18.51,7.55
673,522,126,155,20230903,1,30.02,30.02,0.0,30.02,12.29
674,523,127,132,20231226,1,88.0,88.0,0.0,88.0,29.46
675,524,128,24,20230221,1,84.0,84.0,0.0,84.0,31.05
676,525,129,101,20231206,1,199.27,199.27,19.93,179.34,75.59
677,526,130,142,20230918,1,25.76,25.76,0.0,25.76,8.1
678,527,131,30,20230918,1,53.27,53.27,0.0,53.27,27.82
679,527,131,144,20230918,1,20.35,20.35,0.0,20.35,7.97
680,528,132,124,20240103,2,103.87,207.74,93.48,114.26,32.03
681,529,132,58,20240131,1,34.77,34.77,0.0,34.77,10.12
682,530,132,44,20240422,1,67.51,67.51,0.0,67.51,19.21
683,531,132,171,20240603,1,60.12,60.12,0.0,60.12,12.12
684,531,132,150,20240603,1,52.26,52.26,0.0,52.26,10.54
685,532,132,79,20240706,1,123.4,123.4,24.68,98.72,32.97
686,533,132,44,20240819,1,65.72,65.72,13.14,52.58,19.21
687,534,132,23,20240917,1,81.12,81.12,0.0,81.12,22.18
688,535,132,115,20241012,2,201.77,403.54,0.0,403.54,65.2
689,536,132,151,20241111,1,49.56,49.56,0.0,49.56,11.07
690,536,132,145,20241111,1,66.33,66.33,0.0,66.33,14.81
691,537,132,156,20241114,1,55.85,55.85,0.0,55.85,11.04
692,537,132,109,20241114,1,167.81,167.81,0.0,167.81,38.69
693,538,132,6,20241218,1,84.35,84.35,8.44,75.91,24.41
694,538,132,149,20241218,1,51.08,51.08,5.1,45.98,11.09
695,539,132,70,20250131,1,55.03,55.03,0.0,55.03,16.07
696,540,132,76,20250311,1,53.06,53.06,0.0,53.06,14.33
697,541,132,141,20250508,1,62.85,62.85,0.0,62.85,13.88
698,542,132,143,20250613,2,53.95,107.9,0.0,107.9,10.63
699,542,132,173,20250613,1,78.12,78.12,0.0,78.12,15.39
700,542,132,61,20250613,1,57.24,57.24,0.0,57.24,15.04
701,543,132,57,20250708,1,60.84,60.84,12.17,48.67,18.54
702,544,132,170,20250822,1,55.93,55.93,0.0,55.93,11.35
703,545,132,159,20250928,1,26.05,26.05,0.0,26.05,5.05
704,546,132,142,20251026,1,39.6,39.6,0.0,39.6,8.1
705,547,132,124,20251205,1,99.02,99.02,9.9,89.12,32.03
706,547,132,22,20251205,1,161.05,161.05,16.11,144.94,46.3
707,548,132,35,20251213,2,65.34,130.68,13.07,117.61,18.21
708,549,133,108,20230831,1,115.43,115.43,0.0,115.43,42.66
709,550,134,58,20231230,1,23.4,23.4,0.0,23.4,10.12
710,551,135,150,20230318,1,42.87,42.87,0.0,42.87,10.54
711,552,135,14,20230717,1,127.86,127.86,25.57,102.29,44.8
712,553,135,3,20230922,1,96.8,96.8,0.0,96.8,31.85
713,554,135,165,20231105,1,51.45,51.45,0.0,51.45,13.63
714,555,135,2,20231111,1,39.75,39.75,0.0,39.75,12.3
715,556,135,172,20231219,1,40.93,40.93,4.09,36.84,9.6
716,556,135,115,20231219,1,185.37,185.37,18.54,166.83,65.2
717,557,135,2,20240408,1,36.36,36.36,0.0,36.36,12.3
718,558,135,161,20240617,1,70.5,70.5,0.0,70.5,17.54
719,559,135,25,20240816,1,35.31,35.31,7.06,28.25,11.92
720,559,135,162,20240816,1,48.51,48.51,9.7,38.81,12.28
721,560,135,148,20241023,1,21.57,21.57,0.0,21.57,5.39
722,560,135,4,20241023,1,64.28,64.28,0.0,64.28,21.44
723,561,135,156,20241120,1,45.9,45.9,4.59,41.31,11.04
724,562,135,165,20241219,1,57.31,57.31,5.73,51.58,13.63
725,563,135,144,20250402,1,30.82,30.82,0.0,30.82,7.97
726,564,135,148,20250731,1,21.82,21.82,0.0,21.82,5.39
727,564,135,158,20250731,1,38.22,38.22,0.0,38.22,9.45
728,564,135,5,20250731,1,51.34,51.34,0.0,51.34,16.92
729,565,135,135,20250927,2,220.15,440.3,0.0,440.3,77.82
730,565,135,23,20250927,1,70.6,70.6,0.0,70.6,22.18
731,566,135,152,20251120,1,37.69,37.69,3.77,33.92,9.34
732,567,135,152,20251202,1,34.64,34.64,3.46,31.18,9.34
733,568,135,4,20251227,1,60.73,60.73,0.0,60.73,21.44
734,569,136,142,20230826,1,27.06,27.06,0.0,27.06,8.1
735,570,136,147,20240820,1,26.26,26.26,5.25,21.01,7.87
736,570,136,174,20240820,1,37.35,37.35,7.47,29.88,11.2
737,571,136,159,20240831,2,17.28,34.56,0.0,34.56,5.05
738,572,136,144,20241129,1,25.34,25.34,7.6,17.74,7.97
739,573,136,137,20250104,1,162.82,162.82,73.27,89.55,70.8
740,573,136,168,20250104,1,58.58,58.58,26.36,32.22,16.98
741,574,136,89,20250824,1,234.5,234.5,0.0,234.5,80.95
742,575,136,51,20251112,2,79.13,158.26,0.0,158.26,31.12
743,576,137,38,20231102,1,99.72,99.72,0.0,99.72,27.71
744,577,137,170,20231206,1,53.64,53.64,5.36,48.28,11.35
745,578,137,61,20240209,1,49.21,49.21,0.0,49.21,15.04
746,579,137,37,20240306,1,87.72,87.72,0.0,87.72,23.69
747,580,137,123,20240415,1,213.57,213.57,0.0,213.57,64.29
748,580,137,160,20240415,2,31.09,62.18,0.0,62.18,6.24
749,581,137,170,20240607,1,53.06,53.06,0.0,53.06,11.35
750,581,137,160,20240607,1,29.17,29.17,0.0,29.17,6.24
751,582,137,158,20240707,1,41.67,41.67,8.33,33.34,9.45
752,582,137,128,20240707,1,129.52,129.52,25.91,103.61,44.04
753,583,137,36,20240819,1,112.61,112.61,22.52,90.09,28.39
754,584,137,37,20240927,1,85.77,85.77,0.0,85.77,23.69
755,585,137,5,20241031,1,63.06,63.06,0.0,63.06,16.92
756,586,137,151,20241104,1,54.35,54.35,0.0,54.35,11.07
757,587,137,110,20241201,1,374.11,374.11,112.23,261.88,94.11
758,587,137,1,20241201,2,56.82,113.64,34.09,79.55,16.34
759,588,137,65,20241210,1,131.75,131.75,13.18,118.57,39.38
760,589,137,173,20250220,1,79.32,79.32,0.0,79.32,15.39
761,590,137,58,20250319,1,35.88,35.88,0.0,35.88,10.12
762,591,137,77,20250611,1,72.96,72.96,0.0,72.96,20.23
763,592,137,2,20251120,1,49.16,49.16,4.92,44.24,12.3
764,593,137,144,20251230,1,38.42,38.42,0.0,38.42,7.97
765,594,138,105,20230702,1,221.43,221.43,0.0,221.43,74.74
766,595,139,21,20231020,1,60.69,60.69,0.0,60.69,23.72
767,595,139,154,20231020,2,57.38,114.76,0.0,114.76,16.82
768,596,140,173,20230724,1,57.25,57.25,11.45,45.8,15.39
769,597,141,2,20230307,2,21.8,43.6,0.0,43.6,12.3
770,598,141,22,20230330,1,91.86,91.86,0.0,91.86,46.3
771,599,141,141,20230715,1,33.32,33.32,6.66,26.66,13.88
772,600,141,105,20230814,1,168.43,168.43,33.69,134.74,74.74
773,601,141,152,20240715,1,24.05,24.05,4.81,19.24,9.34
774,601,141,42,20240715,1,48.58,48.58,9.72,38.86,25.15
775,602,141,19,20240822,1,28.73,28.73,0.0,28.73,13.54
776,602,141,33,20240822,1,63.93,63.93,0.0,63.93,30.12
777,603,141,17,20241119,1,52.65,52.65,5.27,47.38,25.9
778,604,141,71,20241206,1,44.2,44.2,4.42,39.78,21.75
779,605,141,157,20250114,1,29.42,29.42,13.24,16.18,10.63
780,606,141,163,20250208,2,20.21,40.42,0.0,40.42,7.55
781,607,141,56,20250307,1,35.94,35.94,0.0,35.94,17.16
782,607,141,155,20250307,1,34.3,34.3,0.0,34.3,12.29
783,608,142,111,20230825,1,90.72,90.72,0.0,90.72,40.11
784,608,142,18,20230825,1,99.26,99.26,0.0,99.26,39.01
785,608,142,153,20230825,1,64.22,64.22,0.0,64.22,18.93
786,609,143,163,20230516,1,20.11,20.11,0.0,20.11,7.55
787,609,143,38,20230516,1,55.31,55.31,0.0,55.31,27.71
788,610,144,6,20230726,1,66.58,66.58,0.0,66.58,24.41
789,611,145,149,20230209,1,29.71,29.71,0.0,29.71,11.09
790,612,146,175,20230220,1,65.52,65.52,0.0,65.52,15.94
791,613,146,76,20230427,1,46.14,46.14,0.0,46.14,14.33
792,614,146,171,20230805,1,48.82,48.82,9.76,39.06,12.12
793,615,146,155,20230919,1,52.7,52.7,0.0,52.7,12.29
794,616,146,143,20231101,1,39.62,39.62,0.0,39.62,10.63
795,617,146,16,20231230,1,118.7,118.7,0.0,118.7,38.62
796,618,146,3,20240104,1,101.87,101.87,45.84,56.03,31.85
797,619,146,161,20240303,1,65.95,65.95,0.0,65.95,17.54
798,620,146,172,20240511,1,38.65,38.65,0.0,38.65,9.6
799,621,146,142,20240809,1,29.89,29.89,5.98,23.91,8.1
800,622,146,174,20240926,1,46.05,46.05,0.0,46.05,11.2
801,623,146,28,20241105,1,98.36,98.36,0.0,98.36,30.62
802,624,146,6,20241219,1,67.69,67.69,6.77,60.92,24.41
803,625,146,25,20250128,1,37.5,37.5,0.0,37.5,11.92
804,626,147,152,20230215,2,29.94,59.88,0.0,59.88,9.34
805,627,147,10,20231225,1,51.14,51.14,0.0,51.14,21.43
806,628,147,98,20241101,1,140.01,140.01,0.0,140.01,49.65
807,629,147,76,20241107,1,36.29,36.29,0.0,36.29,14.33
808,630,147,150,20241210,1,36.63,36.63,3.66,32.97,10.54
809,631,147,56,20241223,1,42.8,42.8,4.28,38.52,17.16
810,632,148,144,20230929,1,27.34,27.34,0.0,27.34,7.97
811,633,149,176,20230718,1,80.16,80.16,16.03,64.13,19.21
812,634,149,166,20230912,1,50.92,50.92,0.0,50.92,12.76
813,635,149,35,20231110,1,51.88,51.88,0.0,51.88,18.21
814,636,149,55,20240113,1,43.43,43.43,19.54,23.89,13.92
815,636,149,174,20240113,1,46.57,46.57,20.96,25.61,11.2
816,637,149,32,20240309,1,102.5,102.5,0.0,102.5,34.42
817,638,149,143,20240512,1,40.41,40.41,0.0,40.41,10.63
