return_key,order_key,order_line_key,customer_key,product_key,return_date_key,return_reason_key,return_quantity,return_amount,restocking_fee,refund_completed_flag
477,2124,2730,454,79,20250620,4,1,105.32,10.53,True
478,2132,2739,455,1,20240924,1,1,45.78,0.0,True
479,2153,2766,461,111,20231028,1,1,121.62,0.0,True
480,2161,2776,461,56,20240904,4,2,125.9,12.59,True
481,2166,2782,461,155,20241221,4,1,48.27,4.83,True
482,2175,2793,461,52,20251026,4,1,105.88,10.59,True
483,2193,2814,466,7,20241120,1,1,45.06,0.0,True
484,2194,2815,466,109,20250124,1,1,75.67,0.0,True
485,2195,2816,466,165,20250417,2,1,50.82,0.0,False
486,2197,2819,466,61,20251127,4,1,47.08,4.71,True
487,2202,2825,467,29,20231012,3,1,118.45,0.0,False
488,2222,2851,470,31,20240226,1,1,131.08,0.0,True
489,2223,2852,470,142,20240421,5,1,41.79,0.0,True
490,2224,2853,470,158,20240525,3,1,49.8,0.0,True
491,2235,2864,470,19,20250603,4,1,46.0,4.6,True
492,2242,2871,473,1,20231215,1,1,30.45,0.0,True
493,2246,2877,473,119,20240629,1,1,83.51,0.0,True
494,2251,2882,473,118,20251222,1,1,65.42,0.0,True
495,2254,2887,476,49,20230217,3,1,81.19,0.0,True
496,2254,2888,476,166,20230227,1,1,40.22,0.0,True
497,2262,2899,481,158,20231221,3,1,22.33,0.0,True
498,2264,2901,481,19,20250216,2,1,26.14,0.0,True
499,2267,2904,482,171,20230725,4,1,64.11,6.41,True
500,2268,2907,483,2,20230911,6,1,21.58,0.0,True
501,2270,2909,485,37,20231216,4,1,49.96,5.0,True
502,2277,2923,489,148,20241129,3,1,17.38,0.0,True
503,2279,2925,489,58,20251123,1,1,24.56,0.0,True
504,2282,2930,491,25,20230704,1,1,33.56,0.0,True
505,2286,2936,493,58,20231203,4,1,18.85,1.89,True
506,2291,2941,493,38,20250908,1,1,41.28,0.0,True
507,2294,2944,495,150,20240105,4,1,22.92,2.29,True
508,2295,2945,495,153,20240302,3,1,49.09,0.0,True
509,2305,2956,498,10,20231119,2,1,63.87,0.0,True
510,2306,2958,498,31,20240106,1,1,97.2,0.0,True
511,2307,2959,498,117,20240315,4,1,144.6,14.46,True
512,2312,2964,498,174,20241124,3,1,43.96,0.0,True
513,2319,2973,501,151,20230826,2,1,28.7,0.0,True
514,2320,2975,502,60,20231018,6,1,139.11,0.0,True
515,2323,2978,503,132,20240625,4,1,55.04,5.5,True
516,2330,2988,503,30,20250314,4,1,56.52,5.65,True
517,2346,3009,505,98,20241127,6,1,168.86,0.0,True
518,2350,3016,505,151,20250321,5,1,53.73,0.0,True
519,2363,3030,507,141,20240113,3,1,56.56,0.0,True
520,2371,3039,507,165,20250427,5,1,52.68,0.0,True
521,2380,3050,508,7,20250104,1,1,29.33,0.0,True
522,2381,3051,508,10,20250317,1,2,75.64,0.0,True
523,2385,3056,509,22,20230825,1,1,141.7,0.0,True
524,2386,3058,509,96,20231207,4,1,230.81,23.08,True
525,2411,3093,509,76,20251227,1,1,43.95,0.0,False
526,2420,3104,511,45,20230806,3,1,74.71,0.0,True
527,2427,3113,511,41,20240912,3,1,76.22,0.0,True
528,2428,3114,511,143,20241023,1,1,41.27,0.0,True
529,2439,3128,512,156,20240804,2,1,23.73,0.0,True
530,2441,3130,512,86,20250130,5,1,62.21,0.0,True
531,2443,3133,512,56,20251101,1,2,68.56,0.0,True
532,2445,3136,514,123,20230415,3,1,118.18,0.0,True
533,2447,3138,514,155,20240829,4,1,25.88,2.59,True
534,2447,3140,514,73,20240902,4,1,39.22,3.92,True
535,2451,3149,514,134,20250324,4,1,87.57,8.76,True
536,2452,3150,514,16,20250720,1,1,57.43,0.0,True
537,2454,3152,515,23,20230218,2,1,49.53,0.0,True
538,2455,3154,516,156,20230519,4,1,39.33,3.93,True
539,2457,3156,518,35,20230415,3,1,52.01,0.0,True
540,2462,3164,519,68,20230905,1,1,78.97,0.0,True
541,2468,3170,519,28,20240410,2,1,104.92,0.0,True
542,2477,3179,519,1,20250220,5,1,59.84,0.0,True
543,2489,3196,521,20,20231207,4,1,95.05,9.51,True
544,2490,3197,521,132,20231130,1,1,61.99,0.0,True
545,2491,3198,521,162,20240122,2,1,20.36,0.0,True
546,2496,3203,521,45,20250129,1,1,42.5,0.0,True
547,2499,3206,521,122,20251017,4,1,93.0,9.3,True
548,2501,3208,522,65,20230408,1,1,70.05,0.0,True
549,2506,3213,527,45,20230930,4,1,80.33,8.03,True
550,2508,3216,528,57,20231120,1,1,58.88,0.0,True
551,2511,3221,528,142,20240611,1,2,62.22,0.0,True
552,2513,3225,528,52,20241006,1,1,84.71,0.0,True
553,2517,3229,528,5,20250219,1,1,50.48,0.0,True
554,2528,3243,529,151,20240809,4,1,40.01,4.0,True
555,2530,3246,529,137,20241016,1,1,242.79,0.0,True
556,2537,3253,529,7,20250330,2,1,56.47,0.0,True
557,2540,3256,529,50,20250813,6,1,118.03,0.0,True
558,2548,3265,533,168,20230810,5,2,116.26,0.0,True
559,2551,3268,534,28,20230910,1,1,75.51,0.0,True
560,2555,3274,537,11,20240210,6,1,60.73,0.0,True
561,2563,3284,537,44,20250622,4,1,61.54,6.15,True
562,2569,3290,538,25,20250813,4,1,24.83,2.48,True
563,2571,3292,539,27,20240226,1,1,105.54,0.0,True
564,2572,3295,540,163,20230526,3,1,29.0,0.0,True
565,2573,3296,540,178,20230727,2,1,34.04,0.0,True
566,2573,3297,540,2,20230728,1,1,27.08,0.0,True
567,2574,3299,540,67,20230919,1,1,64.27,0.0,True
568,2578,3303,540,25,20240617,4,1,37.93,3.79,True
569,2588,3315,540,13,20251228,3,2,227.92,0.0,False
570,2591,3318,542,123,20240124,1,1,77.47,0.0,True
571,2593,3320,542,66,20240609,1,1,97.43,0.0,True
572,2594,3322,542,129,20240817,2,1,119.19,0.0,True
573,2595,3323,542,75,20241025,1,1,50.24,0.0,True
574,2596,3324,542,131,20250115,1,1,86.47,0.0,True
575,2598,3328,542,76,20250429,3,1,34.0,0.0,True
576,2599,3329,542,141,20250715,5,1,43.26,0.0,True
577,2600,3330,542,28,20250903,1,1,55.87,0.0,True
578,2602,3334,543,35,20230529,4,1,55.41,5.54,True
579,2604,3336,543,158,20230919,3,1,35.97,0.0,True
580,2605,3337,543,152,20231115,5,1,38.25,0.0,True
581,2607,3340,543,175,20240211,3,1,62.37,0.0,True
582,2607,3341,543,35,20240211,1,1,53.43,0.0,True
583,2609,3343,543,10,20240808,1,1,64.65,0.0,True
584,2611,3346,543,60,20241220,4,1,113.09,11.31,True
585,2613,3350,543,5,20250223,4,1,47.16,4.72,True
586,2615,3352,543,7,20250524,5,1,46.8,0.0,True
587,2617,3354,543,144,20251201,4,1,31.95,3.2,True
588,2629,3370,547,35,20230519,1,1,46.95,0.0,True
589,2636,3384,548,77,20250313,1,1,41.87,0.0,True
590,2639,3388,548,4,20251220,1,1,38.48,0.0,True
591,2639,3389,548,61,20251219,3,1,27.0,0.0,True
592,2657,3410,558,125,20230325,3,1,138.47,0.0,True
593,2658,3412,558,132,20230615,4,1,64.6,6.46,True
594,2659,3414,558,37,20230822,1,1,44.48,0.0,True
595,2662,3418,558,4,20240617,2,1,53.36,0.0,True
596,2663,3419,558,33,20240819,1,1,69.49,0.0,True
597,2663,3420,558,31,20240814,5,1,75.79,0.0,True
598,2667,3426,558,27,20250313,3,1,106.26,0.0,True
599,2670,3429,558,175,20251017,4,2,107.1,10.71,True
600,2677,3437,560,42,20250112,1,1,27.75,0.0,True
601,2679,3440,560,122,20251029,1,2,138.2,0.0,False
602,2689,3451,568,36,20230604,4,1,77.34,7.73,True
603,2690,3453,568,133,20230902,1,1,112.47,0.0,True
604,2693,3456,568,40,20240512,1,1,89.58,0.0,True
605,2695,3458,568,116,20241108,4,1,121.13,12.11,True
606,2696,3459,568,163,20241203,6,1,23.61,0.0,True
607,2708,3476,570,142,20231014,2,1,25.82,0.0,True
608,2712,3481,574,70,20230612,2,1,42.73,0.0,True
609,2713,3482,574,126,20230819,1,1,139.19,0.0,True
610,2714,3483,574,2,20231007,2,1,31.83,0.0,True
611,2716,3485,574,37,20240223,1,1,58.94,0.0,True
612,2717,3487,574,114,20240501,4,1,156.07,15.61,True
613,2723,3494,574,31,20250816,1,1,66.98,0.0,True
614,2724,3495,574,30,20251027,3,1,70.09,0.0,True
615,2724,3496,574,70,20251015,4,1,40.5,4.05,True
616,2733,3506,578,147,20240103,3,1,24.16,0.0,True
617,2742,3516,580,28,20230927,1,1,68.73,0.0,True
618,2747,3521,581,9,20250515,5,1,40.76,0.0,True
619,2756,3533,585,65,20230713,2,1,101.43,0.0,True
620,2758,3535,586,31,20230330,3,1,93.49,0.0,False
621,2759,3536,586,131,20230715,4,1,80.25,8.03,True
622,2760,3539,586,42,20230913,1,1,76.41,0.0,True
623,2764,3543,586,75,20240518,1,1,65.26,0.0,True
624,2773,3553,586,18,20251005,3,1,122.43,0.0,True
625,2776,3559,587,17,20231209,1,1,45.64,0.0,True
626,2782,3566,587,115,20250921,1,1,121.72,0.0,True
627,2786,3572,589,70,20230224,1,2,59.2,0.0,True
628,2788,3574,591,75,20231129,5,1,40.18,0.0,True
629,2799,3587,593,25,20250406,1,1,38.49,0.0,True
630,2803,3591,595,173,20230722,4,1,31.24,3.12,True
631,2811,3601,600,113,20240107,4,1,139.72,13.97,True
632,2812,3602,600,13,20240601,1,2,192.36,0.0,True
633,2815,3606,600,30,20250106,4,1,58.76,5.88,True
634,2817,3609,600,32,20250413,1,1,83.84,0.0,True
635,2818,3610,600,151,20250602,4,1,39.71,3.97,True
636,2823,3616,601,1,20240307,1,1,50.79,0.0,True
637,2827,3620,601,142,20241025,1,1,34.63,0.0,True
638,2829,3623,601,161,20250424,3,1,71.33,0.0,True
639,2833,3628,601,160,20251229,4,1,23.1,2.31,False
640,2839,3635,603,119,20240914,2,1,103.66,0.0,True
641,2846,3644,607,144,20231108,3,1,25.71,0.0,True
642,2848,3646,609,36,20230523,1,1,78.96,0.0,False
643,2861,3664,609,149,20250817,4,1,35.83,3.58,False
644,2862,3665,609,13,20250922,6,1,116.5,0.0,True
645,2869,3678,610,25,20230819,1,1,30.74,0.0,True
646,2874,3684,610,29,20240616,5,1,103.35,0.0,True
647,2875,3687,610,7,20240820,2,1,39.27,0.0,True
648,2882,3694,610,177,20251125,3,1,74.8,0.0,True
649,2883,3695,611,90,20230315,2,1,155.1,0.0,True
650,2884,3697,612,32,20230526,1,1,65.87,0.0,True
651,2889,3703,613,103,20231229,1,1,141.52,0.0,True
652,2903,3722,615,152,20241206,3,1,29.27,0.0,True
653,2909,3729,616,178,20231223,1,1,27.69,0.0,True
654,2911,3731,616,128,20240517,1,1,69.92,0.0,True
655,2912,3733,616,48,20240905,1,1,49.94,0.0,True
656,2912,3734,616,120,20240903,5,1,65.99,0.0,True
657,2920,3745,618,102,20230709,1,1,87.38,0.0,True
658,2923,3748,618,143,20240215,4,1,27.94,2.79,True
659,2936,3763,623,168,20240110,4,1,60.13,6.01,True
660,2938,3765,623,13,20240409,4,1,124.05,12.41,True
661,2939,3766,623,24,20240806,1,1,80.25,0.0,True
662,2945,3773,623,37,20250710,3,1,74.1,0.0,True
663,2946,3775,623,9,20250820,1,1,49.76,0.0,True
664,2955,3787,626,167,20231011,1,1,66.16,0.0,True
665,2956,3788,627,89,20230320,1,1,276.28,0.0,True
666,2962,3794,627,93,20240202,4,1,245.53,24.55,True
667,2963,3796,627,8,20240729,1,1,82.38,0.0,True
668,2963,3797,627,33,20240808,4,1,73.08,7.31,True
669,2970,3806,627,32,20250618,1,1,101.41,0.0,True
670,2974,3810,628,160,20240213,5,2,46.54,0.0,True
671,2975,3814,628,36,20240321,1,1,84.94,0.0,True
672,2984,3823,628,23,20250715,4,1,63.56,6.36,True
673,2991,3831,629,160,20250822,4,1,16.75,1.68,True
674,2995,3837,631,116,20240313,1,2,257.34,0.0,True
675,2995,3838,631,20,20240302,1,1,102.99,0.0,True
676,2997,3840,631,118,20240727,4,2,146.05,14.61,True
677,3001,3844,631,5,20250818,4,1,36.1,3.61,True
678,3006,3851,633,35,20241014,1,1,38.24,0.0,True
679,3008,3854,633,82,20241207,4,1,87.03,8.7,True
680,3010,3856,633,69,20251029,2,1,69.58,0.0,True
681,3018,3865,637,36,20240613,4,1,90.21,9.02,True
682,3020,3867,637,167,20241202,1,1,74.47,0.0,True
683,3026,3877,637,30,20251230,3,1,74.42,0.0,False
684,3029,3881,640,153,20230812,4,1,40.9,4.09,True
685,3032,3884,641,50,20231105,1,1,81.59,0.0,True
686,3034,3887,641,58,20240607,4,1,25.61,2.56,True
687,3036,3891,641,35,20241104,4,1,48.57,4.86,True
688,3037,3893,641,125,20241222,2,1,90.43,0.0,False
689,3038,3894,641,131,20241224,1,1,72.14,0.0,True
690,3040,3896,641,45,20250531,1,1,84.33,0.0,True
691,3041,3899,641,85,20250817,2,1,135.03,0.0,True
692,3042,3900,641,119,20251214,2,1,81.54,0.0,True
693,3042,3901,641,111,20251219,3,1,72.41,0.0,True
694,3048,3909,642,2,20251202,1,1,32.04,0.0,True
695,3051,3912,645,36,20240128,1,1,36.72,0.0,True
696,3061,3923,649,52,20240828,5,1,44.3,0.0,True
697,3065,3932,649,155,20251230,4,1,27.74,2.77,False
698,3067,3934,650,125,20240705,1,1,102.36,0.0,True
699,3071,3938,650,4,20250812,3,1,30.67,0.0,True
700,3071,3939,650,82,20250815,1,1,78.15,0.0,True
701,3075,3943,651,22,20240208,2,1,145.0,0.0,True
702,3080,3950,651,32,20241025,5,1,100.16,0.0,True
703,3085,3956,651,4,20250724,4,1,53.57,5.36,True
704,3085,3958,651,45,20250724,6,1,81.71,0.0,True
705,3086,3959,651,35,20251010,3,1,57.21,0.0,True
706,3107,3993,652,118,20251204,4,1,119.95,12.0,True
707,3108,3996,653,132,20231002,1,1,68.05,0.0,True
708,3109,3997,653,2,20231212,1,1,28.83,0.0,True
709,3110,3998,653,115,20240305,1,1,150.35,0.0,True
710,3111,4000,653,5,20240508,3,1,41.89,0.0,True
711,3113,4002,653,4,20240928,6,1,58.9,0.0,True
712,3114,4003,653,144,20241123,4,1,28.43,2.84,True
713,3116,4006,653,143,20250301,3,1,31.9,0.0,True
714,3117,4007,653,30,20250503,6,1,68.02,0.0,True
715,3119,4009,653,127,20250828,2,1,75.19,0.0,True
716,3127,4019,656,163,20250110,6,1,10.96,0.0,True
717,3128,4020,656,59,20250204,1,1,33.03,0.0,True
718,3129,4022,656,160,20250316,5,1,16.45,0.0,True
719,3157,4060,657,44,20251230,1,1,68.38,0.0,False
720,3169,4074,659,102,20241231,1,1,173.22,0.0,True
721,3179,4086,660,41,20230922,3,1,79.74,0.0,True
722,3187,4096,660,10,20241210,4,1,59.6,5.96,True
723,3205,4119,662,49,20240725,1,1,50.75,0.0,True
724,3208,4126,662,104,20251114,3,1,133.48,0.0,True
725,3209,4128,662,42,20251213,1,1,36.66,0.0,True
726,3209,4129,662,43,20251213,3,1,53.7,0.0,True
727,3210,4130,663,31,20230320,1,1,89.8,0.0,True
728,3212,4133,665,144,20230419,3,1,25.92,0.0,True
729,3215,4137,668,159,20230827,4,1,15.4,1.54,True
730,3216,4138,668,33,20231019,3,1,94.77,0.0,True
731,3219,4143,668,128,20240423,5,1,107.78,0.0,True
732,3231,4159,669,98,20230330,4,1,135.77,13.58,True
733,3235,4164,673,13,20230323,4,1,102.84,10.28,True
734,3238,4167,673,13,20231026,2,1,99.18,0.0,True
735,3239,4168,673,36,20231220,3,1,66.92,0.0,True
736,3242,4172,673,36,20240620,1,1,65.99,0.0,True
737,3242,4173,673,133,20240611,1,1,126.95,0.0,True
738,3243,4174,673,120,20240809,3,1,74.28,0.0,True
739,3244,4176,673,120,20241218,1,1,89.79,0.0,True
740,3245,4177,673,157,20250127,3,1,20.27,0.0,True
741,3247,4179,673,122,20250530,1,1,80.75,0.0,True
742,3257,4190,674,28,20250829,4,1,43.5,4.35,True
743,3260,4193,674,58,20250910,4,1,18.66,1.87,True
744,3262,4196,676,173,20230405,3,1,51.32,0.0,True
745,3269,4206,678,58,20230621,3,1,27.37,0.0,True
746,3270,4207,678,9,20230909,3,1,45.5,0.0,True
747,3271,4208,678,74,20231103,1,1,102.78,0.0,True
748,3274,4211,678,22,20240518,5,1,107.0,0.0,True
749,3277,4215,678,33,20241221,1,1,62.03,0.0,True
750,3279,4217,678,88,20250528,1,1,244.89,0.0,True
751,3280,4218,678,80,20250729,1,1,58.86,0.0,True
752,3281,4219,678,120,20250923,2,2,220.64,0.0,True
753,3294,4240,680,150,20250506,3,1,45.66,0.0,True
754,3306,4255,683,1,20240617,4,1,48.21,4.82,True
755,3318,4270,684,13,20231223,4,1,143.98,14.4,True
756,3331,4289,684,30,20250311,1,1,97.61,0.0,True
757,3336,4294,684,12,20251009,6,1,109.81,0.0,True
758,3349,4309,685,150,20240123,4,1,28.42,2.84,True
759,3352,4313,685,57,20240515,1,1,67.5,0.0,True
760,3361,4323,685,58,20250320,2,1,33.13,0.0,True
761,3368,4333,686,5,20230219,4,1,31.01,3.1,True
762,3374,4339,688,165,20240509,4,1,36.33,3.63,True
763,3377,4343,688,56,20250302,3,1,32.75,0.0,True
764,3382,4348,689,66,20231121,4,1,118.1,11.81,True
765,3390,4358,697,50,20230131,4,1,45.34,4.53,True
766,3392,4360,698,4,20231202,1,1,50.7,0.0,True
767,3393,4361,698,160,20240120,4,1,21.23,2.12,True
768,3394,4363,698,39,20240404,4,1,117.32,11.73,True
769,3395,4364,698,41,20240607,5,1,69.18,0.0,True
770,3397,4367,698,7,20241001,1,1,38.9,0.0,True
771,3399,4369,698,147,20250401,4,1,27.19,2.72,True
772,3401,4371,698,136,20251208,1,1,61.67,0.0,True
773,3401,4373,698,127,20251207,1,1,82.81,0.0,True
774,3404,4376,699,118,20231125,3,1,71.39,0.0,True
775,3406,4378,699,142,20240305,1,1,19.44,0.0,True
776,3418,4391,702,151,20231126,1,1,35.51,0.0,True
777,3419,4392,703,80,20230122,3,1,32.37,0.0,True
778,3426,4402,709,159,20230724,5,1,11.3,0.0,True
779,3428,4405,709,35,20240205,4,1,19.32,1.93,True
780,3431,4408,709,25,20241031,1,1,24.37,0.0,True
781,3437,4415,710,45,20231106,4,1,92.5,9.25,True
782,3445,4424,710,17,20250313,3,1,71.88,0.0,True
783,3450,4431,713,44,20230128,1,1,23.93,0.0,True
784,3454,4437,713,38,20231005,2,1,76.17,0.0,True
785,3455,4438,713,51,20231219,3,1,74.53,0.0,True
786,3459,4444,713,39,20240922,1,1,103.32,0.0,True
787,3462,4447,713,34,20250715,1,1,92.72,0.0,True
788,3465,4450,715,92,20230327,1,1,271.78,0.0,True
789,3466,4453,716,21,20230703,6,2,148.34,0.0,True
790,3472,4461,717,39,20240126,5,1,92.6,0.0,True
791,3473,4464,717,45,20240303,3,1,108.55,0.0,True
792,3474,4466,717,8,20240326,1,2,227.18,0.0,True
793,3487,4481,717,132,20250714,1,1,95.13,0.0,True
794,3487,4482,717,104,20250710,3,1,260.65,0.0,True
795,3502,4500,719,122,20251127,1,1,75.13,0.0,True
796,3503,4501,720,2,20231129,1,1,30.94,0.0,True
797,3505,4503,722,23,20230625,6,1,60.38,0.0,True
798,3511,4513,726,134,20240208,3,1,117.21,0.0,True
799,3511,4514,726,130,20240212,1,1,132.6,0.0,True
800,3515,4522,726,58,20241201,1,1,22.31,0.0,True
801,3516,4523,726,138,20250205,1,1,147.26,0.0,True
802,3517,4524,726,149,20250428,2,2,72.8,0.0,True
803,3518,4525,726,9,20250628,3,1,45.69,0.0,True
804,3519,4526,726,10,20250904,2,1,40.73,0.0,True
805,3520,4527,726,136,20251116,3,1,67.94,0.0,True
806,3521,4529,727,136,20231215,1,1,62.98,0.0,True
807,3522,4530,728,175,20231221,6,1,38.56,0.0,True
808,3533,4544,734,23,20240421,4,1,69.58,6.96,True
809,3535,4550,734,147,20240803,5,1,23.43,0.0,True
810,3548,4566,738,38,20231223,1,1,80.78,0.0,True
811,3558,4577,739,17,20251029,1,1,54.07,0.0,True
812,3564,4583,740,128,20241214,1,1,63.29,0.0,True
813,3566,4585,740,28,20250217,1,1,59.96,0.0,True
814,3567,4586,740,55,20250313,1,1,28.22,0.0,True
815,3581,4603,746,76,20230511,1,1,34.03,0.0,True
816,3583,4605,746,48,20230906,4,1,75.17,7.52,True
817,3588,4611,746,7,20241024,1,1,38.18,0.0,True
818,3590,4613,746,4,20250114,1,1,47.56,0.0,True
819,3591,4615,746,120,20250430,5,1,93.54,0.0,True
820,3592,4616,746,131,20250719,1,1,82.91,0.0,True
821,3593,4617,746,10,20250918,4,1,54.72,5.47,True
822,3594,4618,746,137,20251121,1,1,157.76,0.0,True
823,3595,4619,746,1,20251125,1,1,39.08,0.0,True
824,3598,4624,749,41,20230322,2,1,55.11,0.0,True
825,3600,4626,751,35,20230419,1,1,37.42,0.0,True
826,3604,4632,751,30,20230924,3,1,48.89,0.0,True
827,3608,4637,751,24,20241231,4,1,56.48,5.65,True
828,3609,4638,751,16,20250703,5,1,79.09,0.0,False
829,3614,4644,752,42,20240215,1,1,61.8,0.0,True
830,3616,4647,752,147,20240619,3,1,25.38,0.0,True
831,3617,4648,752,118,20240817,1,1,81.54,0.0,True
832,3620,4652,752,40,20250319,5,1,79.74,0.0,True
833,3624,4656,755,57,20231110,4,1,42.83,4.28,True
834,3624,4657,755,38,20231106,1,1,64.01,0.0,True
835,3625,4658,756,55,20230627,2,1,36.54,0.0,True
836,3641,4678,759,178,20231020,3,1,42.58,0.0,True
837,3645,4685,759,168,20240813,5,1,58.63,0.0,True
838,3652,4695,759,11,20250818,5,1,90.18,0.0,True
839,3653,4697,759,164,20251015,3,1,71.2,0.0,True
840,3657,4705,762,36,20230511,1,1,73.14,0.0,True
841,3662,4711,764,18,20230307,1,1,112.05,0.0,True
842,3677,4729,767,24,20250302,1,1,57.35,0.0,True
843,3683,4736,768,75,20231117,5,1,50.92,0.0,True
844,3693,4749,769,41,20241231,1,1,67.42,0.0,True
845,3694,4750,769,27,20250308,3,1,117.24,0.0,True
846,3698,4757,769,124,20251104,2,1,84.9,0.0,True
847,3701,4760,771,178,20230823,4,1,30.87,3.09,True
848,3704,4763,773,29,20230912,1,1,117.43,0.0,True
849,3706,4766,774,164,20240824,4,1,49.34,4.93,True
850,3711,4772,776,178,20231110,2,1,48.52,0.0,True
851,3712,4774,776,1,20231229,4,1,43.11,4.31,True
852,3714,4776,776,46,20240401,4,1,110.63,11.06,True
853,3720,4783,776,39,20250120,3,1,66.8,0.0,True
854,3732,4795,780,10,20230525,1,1,68.85,0.0,True
855,3736,4799,780,2,20231228,4,1,33.34,3.33,True
856,3736,4800,780,18,20231228,2,2,211.6,0.0,True
857,3743,4810,780,163,20250122,5,1,16.14,0.0,True
858,3745,4813,780,4,20250614,2,1,69.07,0.0,True
859,3748,4817,780,44,20251126,1,1,52.09,0.0,True
860,3749,4818,781,45,20230819,1,1,57.36,0.0,True
861,3755,4827,785,10,20230708,1,1,37.99,0.0,False
862,3757,4830,787,43,20230425,1,1,89.46,0.0,True
863,3758,4831,787,128,20231120,1,1,96.46,0.0,True
864,3764,4839,787,19,20240730,3,1,25.68,0.0,True
865,3765,4840,787,124,20241026,1,1,75.47,0.0,True
866,3769,4846,787,40,20250807,1,1,92.58,0.0,True
867,3777,4856,795,38,20230407,1,1,53.14,0.0,True
868,3781,4860,797,32,20240105,4,1,56.15,5.62,True
869,3788,4870,798,123,20230123,1,1,85.45,0.0,True
870,3789,4871,798,97,20230328,1,1,249.2,0.0,True
871,3792,4875,798,124,20231030,1,1,71.46,0.0,True
872,3794,4878,798,67,20240429,1,1,51.75,0.0,True
873,3795,4879,798,161,20240627,4,1,61.86,6.19,True
874,3797,4882,798,5,20241027,3,1,44.54,0.0,True
875,3798,4883,798,37,20250101,1,1,55.86,0.0,True
876,3798,4884,798,131,20250109,1,1,76.9,0.0,True
877,3814,4901,802,150,20251021,6,1,29.56,0.0,True
878,3817,4905,804,37,20230305,4,1,61.47,6.15,True
879,3821,4910,804,92,20231119,4,1,256.56,25.66,True
880,3822,4912,804,111,20240123,1,1,45.73,0.0,True
881,3823,4913,804,159,20240327,2,1,15.42,0.0,True
882,3824,4915,804,35,20240728,2,1,33.51,0.0,True
883,3827,4918,804,74,20250102,4,1,114.09,11.41,True
884,3827,4919,804,7,20250112,4,1,42.63,4.26,True
885,3833,4925,807,164,20240913,4,1,57.46,5.75,True
886,3836,4929,808,124,20230401,4,1,53.48,5.35,True
887,3838,4932,808,4,20231222,1,1,40.07,0.0,True
888,3840,4936,808,26,20241220,1,1,81.11,0.0,False
889,3844,4941,809,91,20230806,4,1,81.07,8.11,True
890,3855,4955,810,168,20240114,4,1,31.96,3.2,True
891,3861,4962,811,148,20240731,4,1,10.98,1.1,True
892,3868,4969,811,87,20250825,1,1,115.22,0.0,True
893,3871,4974,813,155,20231227,4,1,44.68,4.47,True
894,3882,4986,818,72,20240612,4,1,80.45,8.05,True
895,3886,4990,818,52,20241117,1,1,108.48,0.0,True
896,3892,4996,818,143,20250311,3,1,50.14,0.0,True
897,3895,5000,818,122,20250804,2,1,110.74,0.0,True
898,3901,5006,820,130,20230802,1,1,110.46,0.0,True
899,3902,5007,821,13,20230608,2,1,98.95,0.0,True
900,3903,5009,822,14,20230814,3,1,72.95,0.0,True
901,3905,5011,823,109,20231129,2,1,108.35,0.0,True
902,3908,5015,823,5,20250728,1,2,70.43,0.0,True
903,3910,5018,825,14,20230227,1,1,102.72,0.0,True
904,3932,5044,827,61,20250330,4,1,58.05,5.81,True
905,3933,5045,827,23,20250427,1,1,78.67,0.0,True
906,3939,5053,829,41,20230804,6,1,50.22,0.0,True
907,3954,5071,840,131,20240105,1,1,80.02,0.0,True
908,3957,5074,840,20,20240809,4,1,81.01,8.1,True
909,3957,5075,840,37,20240730,1,1,44.75,0.0,True
910,3959,5077,840,42,20241127,1,1,58.28,0.0,True
911,3960,5079,840,148,20250408,3,1,17.78,0.0,True
912,3961,5080,840,114,20250602,1,1,143.22,0.0,True
913,3962,5081,840,154,20250822,3,1,47.18,0.0,True
914,3963,5082,840,38,20251111,4,1,63.23,6.32,True
915,3965,5085,841,163,20240218,6,2,42.68,0.0,True
916,3966,5086,842,42,20230712,4,1,68.84,6.88,True
