order_key,order_id,customer_key,order_date_key,sales_channel_key,geography_key,campaign_key,acquisition_channel_key,gross_revenue,discount_amount,net_revenue,shipping_revenue,is_first_order
343,ORD-000343,88,20230915,1,6,,2,27.43,0.0,27.43,6.99,True
344,ORD-000344,88,20231102,3,6,,2,47.69,0.0,47.69,6.99,False
345,ORD-000345,88,20231215,1,6,6,2,54.75,5.48,49.27,6.99,False
346,ORD-000346,88,20241204,1,6,13,2,238.09,23.81,214.28,0.0,False
347,ORD-000347,88,20250820,2,6,17,2,41.2,8.24,32.96,6.99,False
348,ORD-000348,89,20231206,1,23,6,1,37.28,3.73,33.55,6.99,True
349,ORD-000349,90,20230625,1,38,,3,334.49,0.0,334.49,0.0,True
350,ORD-000350,90,20230807,1,38,3,3,53.88,10.78,43.1,6.99,False
351,ORD-000351,90,20230919,1,38,,3,36.5,0.0,36.5,6.99,False
352,ORD-000352,90,20231102,1,38,,3,187.86,0.0,187.86,0.0,False
353,ORD-000353,90,20231211,1,38,6,3,51.39,5.14,46.25,6.99,False
354,ORD-000354,90,20240110,1,38,14,3,112.23,50.5,61.73,6.99,False
355,ORD-000355,90,20240210,1,38,,3,25.46,0.0,25.46,6.99,False
356,ORD-000356,90,20240426,1,38,,3,63.81,0.0,63.81,6.99,False
357,ORD-000357,90,20240610,2,38,,3,388.54,0.0,388.54,0.0,False
358,ORD-000358,90,20240724,1,38,9,3,151.73,30.35,121.38,0.0,False
359,ORD-000359,90,20240926,2,38,,3,115.11,0.0,115.11,0.0,False
360,ORD-000360,90,20241029,1,38,,3,53.86,0.0,53.86,6.99,False
361,ORD-000361,90,20241123,2,38,13,3,249.91,24.99,224.92,0.0,False
362,ORD-000362,90,20241206,1,38,13,3,181.69,18.17,163.52,0.0,False
363,ORD-000363,90,20241214,1,38,13,3,303.07,30.31,272.76,0.0,False
364,ORD-000364,90,20250106,1,38,21,3,34.83,15.67,19.16,6.99,False
365,ORD-000365,90,20250314,1,38,15,3,55.45,0.0,55.45,6.99,False
366,ORD-000366,90,20250426,1,38,,3,137.66,0.0,137.66,0.0,False
367,ORD-000367,90,20250524,2,38,,3,61.46,0.0,61.46,6.99,False
368,ORD-000368,90,20250706,1,38,16,3,159.1,31.82,127.28,0.0,False
369,ORD-000369,90,20250809,2,38,17,3,47.46,9.49,37.97,6.99,False
370,ORD-000370,90,20251110,2,38,,3,58.65,0.0,58.65,6.99,False
371,ORD-000371,91,20230712,1,13,2,2,34.04,6.81,27.23,6.99,True
372,ORD-000372,91,20230918,2,13,,2,43.9,0.0,43.9,6.99,False
373,ORD-000373,91,20231105,1,13,,2,45.99,0.0,45.99,6.99,False
374,ORD-000374,91,20231229,2,13,,2,105.71,0.0,105.71,0.0,False
375,ORD-000375,91,20240420,3,13,,2,118.85,0.0,118.85,0.0,False
376,ORD-000376,91,20240803,1,13,10,2,42.88,8.58,34.3,6.99,False
377,ORD-000377,91,20241009,2,13,,2,21.71,0.0,21.71,6.99,False
378,ORD-000378,91,20241204,1,13,13,2,201.42,20.14,181.28,0.0,False
379,ORD-000379,91,20241211,1,13,13,2,45.44,4.54,40.9,6.99,False
380,ORD-000380,91,20241227,2,13,,2,33.85,0.0,33.85,6.99,False
381,ORD-000381,91,20250114,2,13,21,2,151.31,68.09,83.22,0.0,False
382,ORD-000382,91,20250227,1,13,15,2,111.29,0.0,111.29,0.0,False
383,ORD-000383,91,20250414,1,13,,2,61.94,0.0,61.94,6.99,False
384,ORD-000384,91,20250611,1,13,,2,120.47,0.0,120.47,0.0,False
385,ORD-000385,92,20230228,1,41,1,6,79.48,0.0,79.48,0.0,True
386,ORD-000386,93,20230209,1,34,,5,57.6,0.0,57.6,6.99,True
387,ORD-000387,94,20230303,2,31,1,2,29.93,0.0,29.93,6.99,True
388,ORD-000388,94,20230713,1,31,2,2,66.02,13.2,52.82,6.99,False
389,ORD-000389,94,20230716,2,31,2,2,103.53,20.71,82.82,0.0,False
390,ORD-000390,94,20230910,1,31,,2,22.48,0.0,22.48,6.99,False
391,ORD-000391,94,20231120,1,31,6,2,43.64,4.36,39.28,6.99,False
392,ORD-000392,94,20231201,1,31,6,2,126.58,12.66,113.92,0.0,False
393,ORD-000393,94,20240216,1,31,8,2,22.29,0.0,22.29,6.99,False
394,ORD-000394,94,20240811,1,31,10,2,69.05,13.81,55.24,6.99,False
395,ORD-000395,94,20240903,1,31,,2,26.95,0.0,26.95,6.99,False
396,ORD-000396,94,20241203,1,31,13,2,49.13,4.91,44.22,6.99,False
397,ORD-000397,94,20241204,1,31,13,2,60.67,6.07,54.6,6.99,False
398,ORD-000398,94,20241223,1,31,13,2,136.42,13.64,122.78,0.0,False
399,ORD-000399,94,20250109,1,31,21,2,164.31,73.94,90.37,0.0,False
400,ORD-000400,94,20250310,1,31,15,2,75.51,0.0,75.51,0.0,False
401,ORD-000401,95,20230303,2,8,1,1,23.77,0.0,23.77,6.99,True
402,ORD-000402,96,20230708,1,18,2,5,17.57,3.51,14.06,6.99,True
403,ORD-000403,96,20230825,1,18,,5,60.39,0.0,60.39,6.99,False
404,ORD-000404,96,20231027,1,18,,5,88.02,0.0,88.02,0.0,False
405,ORD-000405,96,20231112,2,18,,5,30.64,0.0,30.64,6.99,False
406,ORD-000406,96,20231123,1,18,6,5,16.27,1.63,14.64,6.99,False
407,ORD-000407,96,20240121,3,18,14,5,39.85,17.93,21.92,6.99,False
408,ORD-000408,96,20240814,1,18,10,5,30.91,6.18,24.73,6.99,False
409,ORD-000409,96,20241012,1,18,,5,100.74,0.0,100.74,0.0,False
410,ORD-000410,96,20251112,2,18,,5,22.01,0.0,22.01,6.99,False
411,ORD-000411,96,20251115,1,18,20,5,26.05,2.61,23.44,6.99,False
412,ORD-000412,97,20231207,1,42,6,5,147.78,14.78,133.0,0.0,True
413,ORD-000413,97,20240301,1,42,8,5,164.51,0.0,164.51,0.0,False
414,ORD-000414,97,20240525,1,42,,5,83.5,0.0,83.5,0.0,False
415,ORD-000415,97,20240815,1,42,10,5,39.47,7.89,31.58,6.99,False
416,ORD-000416,97,20241022,1,42,,5,37.43,0.0,37.43,6.99,False
417,ORD-000417,97,20241214,1,42,13,5,89.95,9.0,80.95,0.0,False
418,ORD-000418,97,20250226,1,42,15,5,37.22,0.0,37.22,6.99,False
419,ORD-000419,97,20250507,1,42,,5,106.48,0.0,106.48,0.0,False
420,ORD-000420,97,20250830,1,42,,5,137.28,0.0,137.28,0.0,False
421,ORD-000421,97,20251116,2,42,20,5,40.74,4.07,36.67,6.99,False
422,ORD-000422,97,20251117,3,42,20,5,17.78,1.78,16.0,6.99,False
423,ORD-000423,98,20231212,2,2,6,6,18.21,1.82,16.39,6.99,True
424,ORD-000424,99,20230629,2,17,,2,219.8,0.0,219.8,0.0,True
425,ORD-000425,100,20230619,1,17,,1,291.7,0.0,291.7,0.0,True
426,ORD-000426,101,20231227,2,38,,2,92.78,0.0,92.78,0.0,True
427,ORD-000427,102,20230729,2,22,,4,84.82,0.0,84.82,0.0,True
428,ORD-000428,103,20230204,2,16,,1,72.88,0.0,72.88,6.99,True
429,ORD-000429,104,20231013,1,9,,1,39.48,0.0,39.48,6.99,True
430,ORD-000430,105,20240218,1,34,8,1,77.5,0.0,77.5,0.0,True
431,ORD-000431,105,20240713,1,34,9,1,55.0,11.0,44.0,6.99,False
432,ORD-000432,105,20240725,1,34,9,1,70.2,14.04,56.16,6.99,False
433,ORD-000433,105,20240810,2,34,10,1,36.6,7.32,29.28,6.99,False
434,ORD-000434,105,20241103,1,34,,1,125.73,0.0,125.73,0.0,False
435,ORD-000435,105,20250713,1,34,16,1,37.26,7.45,29.81,6.99,False
436,ORD-000436,105,20250921,1,34,,1,88.65,0.0,88.65,0.0,False
437,ORD-000437,106,20230415,1,15,,6,77.03,0.0,77.03,0.0,True
438,ORD-000438,106,20231128,2,15,6,6,128.54,12.85,115.69,0.0,False
439,ORD-000439,106,20241122,1,15,13,6,18.77,1.88,16.89,6.99,False
440,ORD-000440,106,20250725,3,15,16,6,41.64,8.33,33.31,6.99,False
441,ORD-000441,106,20250829,1,15,,6,45.82,0.0,45.82,6.99,False
442,ORD-000442,106,20251222,1,15,20,6,57.43,5.74,51.69,6.99,False
443,ORD-000443,107,20230526,1,39,,6,33.73,0.0,33.73,6.99,True
444,ORD-000444,107,20230803,1,39,3,6,52.23,10.45,41.78,6.99,False
445,ORD-000445,107,20230924,2,39,,6,185.07,0.0,185.07,0.0,False
446,ORD-000446,107,20231130,1,39,6,6,21.01,2.1,18.91,6.99,False
447,ORD-000447,107,20240203,1,39,,6,164.21,0.0,164.21,0.0,False
448,ORD-000448,107,20240516,1,39,,6,74.53,0.0,74.53,6.99,False
449,ORD-000449,107,20240819,1,39,10,6,70.77,14.15,56.62,6.99,False
450,ORD-000450,107,20241003,1,39,,6,121.49,0.0,121.49,0.0,False
451,ORD-000451,107,20241201,1,39,11,6,42.0,12.6,29.4,6.99,False
452,ORD-000452,107,20241212,1,39,13,6,23.67,2.37,21.3,6.99,False
453,ORD-000453,107,20241227,2,39,,6,134.65,0.0,134.65,0.0,False
454,ORD-000454,107,20250113,2,39,21,6,94.25,42.41,51.84,6.99,False
455,ORD-000455,107,20250307,1,39,15,6,44.22,0.0,44.22,6.99,False
456,ORD-000456,107,20250703,1,39,,6,31.25,0.0,31.25,6.99,False
457,ORD-000457,107,20250830,1,39,,6,80.27,0.0,80.27,0.0,False
458,ORD-000458,107,20251104,1,39,,6,59.53,0.0,59.53,6.99,False
459,ORD-000459,107,20251207,3,39,20,6,131.67,13.17,118.5,0.0,False
460,ORD-000460,107,20251214,2,39,20,6,143.0,14.3,128.7,0.0,False
461,ORD-000461,108,20230604,2,31,,1,38.22,0.0,38.22,6.99,True
462,ORD-000462,109,20230129,1,14,,2,61.17,0.0,61.17,6.99,True
463,ORD-000463,109,20230722,1,14,2,2,107.95,21.59,86.36,0.0,False
464,ORD-000464,109,20231124,1,14,4,2,47.69,14.31,33.38,6.99,False
465,ORD-000465,109,20231213,2,14,6,2,57.06,5.71,51.35,6.99,False
466,ORD-000466,109,20240225,3,14,8,2,25.92,0.0,25.92,6.99,False
467,ORD-000467,109,20241118,1,14,13,2,95.09,9.51,85.58,0.0,False
468,ORD-000468,109,20250111,3,14,21,2,19.17,8.63,10.54,6.99,False
469,ORD-000469,109,20250122,1,14,,2,40.28,0.0,40.28,6.99,False
470,ORD-000470,109,20250509,2,14,,2,99.05,0.0,99.05,0.0,False
471,ORD-000471,109,20251211,1,14,20,2,119.63,11.96,107.67,0.0,False
472,ORD-000472,109,20251225,2,14,,2,36.49,0.0,36.49,6.99,False
473,ORD-000473,110,20230108,2,37,7,2,19.07,8.58,10.49,6.99,True
474,ORD-000474,110,20230407,1,37,,2,67.63,0.0,67.63,6.99,False
475,ORD-000475,110,20230607,1,37,,2,35.05,0.0,35.05,6.99,False
476,ORD-000476,110,20230811,1,37,3,2,45.04,9.01,36.03,6.99,False
477,ORD-000477,110,20231108,1,37,,2,81.42,0.0,81.42,0.0,False
478,ORD-000478,110,20240108,1,37,14,2,146.01,65.7,80.31,0.0,False
479,ORD-000479,110,20240311,2,37,8,2,404.37,0.0,404.37,0.0,False
480,ORD-000480,110,20240523,1,37,,2,90.82,0.0,90.82,0.0,False
481,ORD-000481,110,20240806,2,37,10,2,147.24,29.45,117.79,0.0,False
482,ORD-000482,110,20241006,2,37,,2,77.42,0.0,77.42,0.0,False
483,ORD-000483,110,20241231,1,37,,2,69.65,0.0,69.65,6.99,False
484,ORD-000484,110,20250225,2,37,15,2,30.84,0.0,30.84,6.99,False
485,ORD-000485,111,20230903,1,44,,1,55.4,0.0,55.4,6.99,True
486,ORD-000486,112,20230320,1,26,,6,135.92,0.0,135.92,0.0,True
487,ORD-000487,112,20230419,1,26,,6,54.8,0.0,54.8,6.99,False
488,ORD-000488,112,20240217,1,26,8,6,102.55,0.0,102.55,0.0,False
489,ORD-000489,112,20240608,1,26,,6,14.51,0.0,14.51,6.99,False
490,ORD-000490,112,20240711,1,26,9,6,48.42,9.68,38.74,6.99,False
491,ORD-000491,112,20240924,2,26,,6,24.04,0.0,24.04,6.99,False
492,ORD-000492,112,20241002,3,26,,6,37.17,0.0,37.17,6.99,False
493,ORD-000493,112,20241123,1,26,13,6,161.7,16.17,145.53,0.0,False
494,ORD-000494,112,20250103,2,26,21,6,12.33,5.55,6.78,6.99,False
495,ORD-000495,112,20250718,1,26,16,6,38.9,7.78,31.12,6.99,False
496,ORD-000496,112,20251115,1,26,20,6,28.88,2.89,25.99,6.99,False
497,ORD-000497,112,20251205,3,26,20,6,58.23,5.82,52.41,6.99,False
498,ORD-000498,113,20230816,1,31,3,4,38.67,7.73,30.94,6.99,True
499,ORD-000499,114,20230925,1,44,,2,121.39,0.0,121.39,0.0,True
500,ORD-000500,114,20231119,1,44,6,2,31.12,3.11,28.01,6.99,False
501,ORD-000501,114,20240104,1,44,14,2,79.23,35.65,43.58,6.99,False
502,ORD-000502,114,20240214,1,44,,2,36.14,0.0,36.14,6.99,False
503,ORD-000503,114,20240331,1,44,,2,25.14,0.0,25.14,6.99,False
504,ORD-000504,114,20240517,1,44,,2,33.42,0.0,33.42,6.99,False
505,ORD-000505,114,20240823,2,44,,2,172.57,0.0,172.57,0.0,False
506,ORD-000506,114,20241014,1,44,,2,138.87,0.0,138.87,0.0,False
507,ORD-000507,114,20241123,1,44,13,2,159.24,15.92,143.32,0.0,False
508,ORD-000508,114,20241221,1,44,13,2,103.07,10.31,92.76,0.0,False
509,ORD-000509,114,20250120,1,44,21,2,85.84,38.63,47.21,6.99,False
510,ORD-000510,114,20250316,1,44,,2,48.35,0.0,48.35,6.99,False
511,ORD-000511,115,20231228,1,22,,1,128.44,0.0,128.44,0.0,True
512,ORD-000512,116,20240203,1,37,,1,33.11,0.0,33.11,6.99,True
513,ORD-000513,117,20230822,2,27,,2,71.72,0.0,71.72,6.99,True
514,ORD-000514,118,20230211,1,22,,6,46.44,0.0,46.44,6.99,True
515,ORD-000515,119,20230813,1,27,3,1,33.28,6.66,26.62,6.99,True
516,ORD-000516,120,20230203,3,21,,1,381.24,0.0,381.24,0.0,True
517,ORD-000517,121,20230307,1,39,1,1,39.96,0.0,39.96,6.99,True
518,ORD-000518,122,20230914,1,6,,2,26.6,0.0,26.6,6.99,True
519,ORD-000519,123,20230117,1,10,7,6,98.68,44.41,54.27,6.99,True
520,ORD-000520,124,20231212,2,14,6,2,34.72,3.47,31.25,6.99,True
521,ORD-000521,125,20240103,1,7,14,1,119.12,53.6,65.52,6.99,True
522,ORD-000522,126,20230903,1,14,,1,30.02,0.0,30.02,6.99,True
523,ORD-000523,127,20231226,1,43,,3,88.0,0.0,88.0,0.0,True
524,ORD-000524,128,20230221,2,7,1,1,84.0,0.0,84.0,0.0,True
525,ORD-000525,129,20231206,1,31,6,2,199.27,19.93,179.34,0.0,True
526,ORD-000526,130,20230918,3,31,,4,25.76,0.0,25.76,6.99,True
527,ORD-000527,131,20230918,1,33,,2,73.62,0.0,73.62,6.99,True
528,ORD-000528,132,20240103,1,36,14,2,207.74,93.48,114.26,0.0,True
529,ORD-000529,132,20240131,1,36,,2,34.77,0.0,34.77,6.99,False
530,ORD-000530,132,20240422,2,36,,2,67.51,0.0,67.51,6.99,False
531,ORD-000531,132,20240603,3,36,,2,112.38,0.0,112.38,0.0,False
532,ORD-000532,132,20240706,1,36,9,2,123.4,24.68,98.72,0.0,False
533,ORD-000533,132,20240819,1,36,10,2,65.72,13.14,52.58,6.99,False
534,ORD-000534,132,20240917,2,36,,2,81.12,0.0,81.12,0.0,False
535,ORD-000535,132,20241012,3,36,,2,403.54,0.0,403.54,0.0,False
536,ORD-000536,132,20241111,3,36,,2,115.89,0.0,115.89,0.0,False
537,ORD-000537,132,20241114,3,36,,2,223.66,0.0,223.66,0.0,False
538,ORD-000538,132,20241218,1,36,13,2,135.43,13.54,121.89,0.0,False
539,ORD-000539,132,20250131,1,36,,2,55.03,0.0,55.03,6.99,False
540,ORD-000540,132,20250311,1,36,15,2,53.06,0.0,53.06,6.99,False
541,ORD-000541,132,20250508,1,36,,2,62.85,0.0,62.85,6.99,False
542,ORD-000542,132,20250613,1,36,,2,243.26,0.0,243.26,0.0,False
543,ORD-000543,132,20250708,2,36,16,2,60.84,12.17,48.67,6.99,False
544,ORD-000544,132,20250822,1,36,,2,55.93,0.0,55.93,6.99,False
545,ORD-000545,132,20250928,2,36,,2,26.05,0.0,26.05,6.99,False
546,ORD-000546,132,20251026,1,36,,2,39.6,0.0,39.6,6.99,False
547,ORD-000547,132,20251205,2,36,20,2,260.07,26.01,234.06,0.0,False
548,ORD-000548,132,20251213,2,36,20,2,130.68,13.07,117.61,0.0,False
549,ORD-000549,133,20230831,3,34,,2,115.43,0.0,115.43,0.0,True
550,ORD-000550,134,20231230,1,4,,5,23.4,0.0,23.4,6.99,True
551,ORD-000551,135,20230318,2,37,,6,42.87,0.0,42.87,6.99,True
552,ORD-000552,135,20230717,1,37,2,6,127.86,25.57,102.29,0.0,False
553,ORD-000553,135,20230922,3,37,,6,96.8,0.0,96.8,0.0,False
554,ORD-000554,135,20231105,1,37,,6,51.45,0.0,51.45,6.99,False
555,ORD-000555,135,20231111,1,37,,6,39.75,0.0,39.75,6.99,False
556,ORD-000556,135,20231219,1,37,6,6,226.3,22.63,203.67,0.0,False
557,ORD-000557,135,20240408,3,37,,6,36.36,0.0,36.36,6.99,False
558,ORD-000558,135,20240617,2,37,,6,70.5,0.0,70.5,6.99,False
559,ORD-000559,135,20240816,2,37,10,6,83.82,16.76,67.06,6.99,False
560,ORD-000560,135,20241023,2,37,,6,85.85,0.0,85.85,0.0,False
561,ORD-000561,135,20241120,1,37,13,6,45.9,4.59,41.31,6.99,False
562,ORD-000562,135,20241219,1,37,13,6,57.31,5.73,51.58,6.99,False
563,ORD-000563,135,20250402,1,37,,6,30.82,0.0,30.82,6.99,False
564,ORD-000564,135,20250731,1,37,,6,111.38,0.0,111.38,0.0,False
565,ORD-000565,135,20250927,2,37,,6,510.9,0.0,510.9,0.0,False
566,ORD-000566,135,20251120,2,37,20,6,37.69,3.77,33.92,6.99,False
567,ORD-000567,135,20251202,1,37,20,6,34.64,3.46,31.18,6.99,False
568,ORD-000568,135,20251227,1,37,,6,60.73,0.0,60.73,6.99,False
569,ORD-000569,136,20230826,1,23,,4,27.06,0.0,27.06,6.99,True
570,ORD-000570,136,20240820,1,23,10,4,63.61,12.72,50.89,6.99,False
571,ORD-000571,136,20240831,1,23,,4,34.56,0.0,34.56,6.99,False
572,ORD-000572,136,20241129,1,23,11,4,25.34,7.6,17.74,6.99,False
573,ORD-000573,136,20250104,2,23,21,4,221.4,99.63,121.77,0.0,False
574,ORD-000574,136,20250824,2,23,,4,234.5,0.0,234.5,0.0,False
575,ORD-000575,136,20251112,1,23,,4,158.26,0.0,158.26,0.0,False
576,ORD-000576,137,20231102,3,8,,3,99.72,0.0,99.72,0.0,True
577,ORD-000577,137,20231206,1,8,6,3,53.64,5.36,48.28,6.99,False
578,ORD-000578,137,20240209,2,8,,3,49.21,0.0,49.21,6.99,False
579,ORD-000579,137,20240306,1,8,8,3,87.72,0.0,87.72,0.0,False
580,ORD-000580,137,20240415,1,8,,3,275.75,0.0,275.75,0.0,False
581,ORD-000581,137,20240607,2,8,,3,82.23,0.0,82.23,0.0,False
582,ORD-000582,137,20240707,1,8,9,3,171.19,34.24,136.95,0.0,False
583,ORD-000583,137,20240819,1,8,10,3,112.61,22.52,90.09,0.0,False
584,ORD-000584,137,20240927,3,8,,3,85.77,0.0,85.77,0.0,False
585,ORD-000585,137,20241031,1,8,,3,63.06,0.0,63.06,6.99,False
586,ORD-000586,137,20241104,3,8,,3,54.35,0.0,54.35,6.99,False
587,ORD-000587,137,20241201,1,8,11,3,487.75,146.32,341.43,0.0,False
588,ORD-000588,137,20241210,2,8,13,3,131.75,13.18,118.57,0.0,False
589,ORD-000589,137,20250220,2,8,15,3,79.32,0.0,79.32,0.0,False
590,ORD-000590,137,20250319,2,8,,3,35.88,0.0,35.88,6.99,False
591,ORD-000591,137,20250611,1,8,,3,72.96,0.0,72.96,6.99,False
592,ORD-000592,137,20251120,2,8,20,3,49.16,4.92,44.24,6.99,False
593,ORD-000593,137,20251230,1,8,,3,38.42,0.0,38.42,6.99,False
594,ORD-000594,138,20230702,1,28,,4,221.43,0.0,221.43,0.0,True
595,ORD-000595,139,20231020,1,40,,6,175.45,0.0,175.45,0.0,True
596,ORD-000596,140,20230724,1,14,2,4,57.25,11.45,45.8,6.99,True
597,ORD-000597,141,20230307,2,8,1,2,43.6,0.0,43.6,6.99,True
598,ORD-000598,141,20230330,1,8,,2,91.86,0.0,91.86,0.0,False
599,ORD-000599,141,20230715,1,8,2,2,33.32,6.66,26.66,6.99,False
600,ORD-000600,141,20230814,2,8,3,2,168.43,33.69,134.74,0.0,False
601,ORD-000601,141,20240715,1,8,9,2,72.63,14.53,58.1,6.99,False
602,ORD-000602,141,20240822,1,8,,2,92.66,0.0,92.66,0.0,False
603,ORD-000603,141,20241119,2,8,13,2,52.65,5.27,47.38,6.99,False
604,ORD-000604,141,20241206,1,8,13,2,44.2,4.42,39.78,6.99,False
605,ORD-000605,141,20250114,3,8,21,2,29.42,13.24,16.18,6.99,False
606,ORD-000606,141,20250208,1,8,,2,40.42,0.0,40.42,6.99,False
607,ORD-000607,141,20250307,2,8,15,2,70.24,0.0,70.24,6.99,False
608,ORD-000608,142,20230825,1,3,,1,254.2,0.0,254.2,0.0,True
609,ORD-000609,143,20230516,2,17,,3,75.42,0.0,75.42,0.0,True
610,ORD-000610,144,20230726,2,43,,6,66.58,0.0,66.58,6.99,True
611,ORD-000611,145,20230209,1,26,,3,29.71,0.0,29.71,6.99,True
612,ORD-000612,146,20230220,1,25,1,3,65.52,0.0,65.52,6.99,True
613,ORD-000613,146,20230427,2,25,,3,46.14,0.0,46.14,6.99,False
614,ORD-000614,146,20230805,1,25,3,3,48.82,9.76,39.06,6.99,False
615,ORD-000615,146,20230919,3,25,,3,52.7,0.0,52.7,6.99,False
616,ORD-000616,146,20231101,2,25,,3,39.62,0.0,39.62,6.99,False
617,ORD-000617,146,20231230,2,25,,3,118.7,0.0,118.7,0.0,False
618,ORD-000618,146,20240104,2,25,14,3,101.87,45.84,56.03,6.99,False
619,ORD-000619,146,20240303,1,25,8,3,65.95,0.0,65.95,6.99,False
620,ORD-000620,146,20240511,3,25,,3,38.65,0.0,38.65,6.99,False
621,ORD-000621,146,20240809,2,25,10,3,29.89,5.98,23.91,6.99,False
622,ORD-000622,146,20240926,1,25,,3,46.05,0.0,46.05,6.99,False
623,ORD-000623,146,20241105,3,25,,3,98.36,0.0,98.36,0.0,False
624,ORD-000624,146,20241219,1,25,13,3,67.69,6.77,60.92,6.99,False
625,ORD-000625,146,20250128,1,25,,3,37.5,0.0,37.5,6.99,False
626,ORD-000626,147,20230215,1,29,1,1,59.88,0.0,59.88,6.99,True
627,ORD-000627,147,20231225,1,29,,1,51.14,0.0,51.14,6.99,False
628,ORD-000628,147,20241101,2,29,,1,140.01,0.0,140.01,0.0,False
629,ORD-000629,147,20241107,1,29,,1,36.29,0.0,36.29,6.99,False
630,ORD-000630,147,20241210,2,29,13,1,36.63,3.66,32.97,6.99,False
631,ORD-000631,147,20241223,1,29,13,1,42.8,4.28,38.52,6.99,False
632,ORD-000632,148,20230929,1,25,,3,27.34,0.0,27.34,6.99,True
633,ORD-000633,149,20230718,2,3,2,1,80.16,16.03,64.13,6.99,True
634,ORD-000634,149,20230912,1,3,,1,50.92,0.0,50.92,6.99,False
635,ORD-000635,149,20231110,1,3,,1,51.88,0.0,51.88,6.99,False
636,ORD-000636,149,20240113,3,3,14,1,90.0,40.5,49.5,6.99,False
637,ORD-000637,149,20240309,3,3,8,1,102.5,0.0,102.5,0.0,False
638,ORD-000638,149,20240512,2,3,,1,40.41,0.0,40.41,6.99,False
639,ORD-000639,149,20240627,2,3,,1,104.87,0.0,104.87,0.0,False
640,ORD-000640,149,20241012,1,3,,1,58.96,0.0,58.96,6.99,False
641,ORD-000641,149,20241110,1,3,,1,74.34,0.0,74.34,6.99,False
642,ORD-000642,149,20241220,3,3,13,1,87.88,8.79,79.09,0.0,False
643,ORD-000643,149,20250203,1,3,,1,112.78,0.0,112.78,0.0,False
644,ORD-000644,149,20250603,1,3,,1,114.48,0.0,114.48,0.0,False
645,ORD-000645,149,20250726,1,3,,1,46.83,0.0,46.83,6.99,False
646,ORD-000646,149,20250923,2,3,,1,126.12,0.0,126.12,0.0,False
647,ORD-000647,149,20251212,1,3,20,1,170.6,17.06,153.54,0.0,False
648,ORD-000648,150,20231130,1,30,6,1,28.13,2.81,25.32,6.99,True
649,ORD-000649,151,20230325,1,5,,6,429.17,0.0,429.17,0.0,True
650,ORD-000650,152,20230824,1,42,,1,56.33,0.0,56.33,6.99,True
651,ORD-000651,153,20230909,1,5,,2,15.17,0.0,15.17,6.99,True
652,ORD-000652,154,20230522,1,12,,6,52.98,0.0,52.98,6.99,True
653,ORD-000653,154,20231114,3,12,,6,37.98,0.0,37.98,6.99,False
654,ORD-000654,154,20250105,1,12,21,6,79.03,35.56,43.47,6.99,False
655,ORD-000655,154,20250801,1,12,17,6,66.92,13.38,53.54,6.99,False
656,ORD-000656,154,20250809,2,12,17,6,31.23,6.25,24.98,6.99,False
657,ORD-000657,154,20250822,1,12,,6,67.57,0.0,67.57,6.99,False
658,ORD-000658,155,20230601,3,15,,1,38.83,0.0,38.83,6.99,True
659,ORD-000659,156,20230531,1,14,,3,226.32,0.0,226.32,0.0,True
660,ORD-000660,157,20230730,1,25,,1,66.96,0.0,66.96,6.99,True
661,ORD-000661,158,20230617,1,31,,1,66.26,0.0,66.26,6.99,True
662,ORD-000662,159,20231110,1,30,,5,160.66,0.0,160.66,0.0,True
663,ORD-000663,159,20240103,1,30,14,5,39.96,17.98,21.98,6.99,False
664,ORD-000664,159,20240413,1,30,,5,238.54,0.0,238.54,0.0,False
665,ORD-000665,159,20240602,1,30,,5,65.83,0.0,65.83,6.99,False
666,ORD-000666,159,20240721,1,30,9,5,163.3,32.66,130.64,0.0,False
667,ORD-000667,159,20240908,2,30,,5,50.33,0.0,50.33,6.99,False
668,ORD-000668,159,20241111,1,30,,5,71.43,0.0,71.43,6.99,False
669,ORD-000669,159,20241218,3,30,13,5,66.77,6.68,60.09,6.99,False
670,ORD-000670,159,20250108,1,30,21,5,63.29,28.48,34.81,6.99,False
671,ORD-000671,159,20250314,2,30,15,5,82.56,0.0,82.56,0.0,False
672,ORD-000672,159,20250522,1,30,,5,103.47,0.0,103.47,0.0,False
673,ORD-000673,159,20250711,1,30,16,5,236.21,47.24,188.97,0.0,False
674,ORD-000674,160,20230301,3,15,1,1,50.29,0.0,50.29,6.99,True
675,ORD-000675,161,20230707,1,24,2,1,48.32,9.66,38.66,6.99,True
676,ORD-000676,162,20231216,1,45,6,1,53.64,5.36,48.28,6.99,True
677,ORD-000677,162,20241104,1,45,,1,66.6,0.0,66.6,6.99,False
678,ORD-000678,162,20250104,1,45,21,1,64.35,28.96,35.39,6.99,False
679,ORD-000679,163,20240115,1,9,14,1,70.82,31.87,38.95,6.99,True
680,ORD-000680,163,20240324,1,9,,1,33.81,0.0,33.81,6.99,False
681,ORD-000681,163,20240509,1,9,,1,68.13,0.0,68.13,6.99,False
682,ORD-000682,163,20240625,1,9,,1,122.71,0.0,122.71,0.0,False
683,ORD-000683,163,20240829,2,9,,1,34.18,0.0,34.18,6.99,False
684,ORD-000684,163,20241027,3,9,,1,182.21,0.0,182.21,0.0,False
685,ORD-000685,163,20250105,1,9,21,1,76.48,34.42,42.06,6.99,False
